     7023.300       3195256.    
     7023.400       3195415.    
     7023.500       3195573.    
     7023.600       3195731.    
     7023.700       3195889.    
     7023.800       3196048.    
     7023.900       3196213.    
     7024.000       3196371.    
     7024.100       3196530.    
     7024.200       3196688.    
     7024.300       3196853.    
     7024.400       3197011.    
     7024.500       3197170.    
     7024.600       3197328.    
     7024.700       3197493.    
     7024.800       3197652.    
     7024.900       3197810.    
     7025.000       3197968.    
     7025.100       3198126.    
     7025.200       3198282.    
     7025.300       3198355.    
     7025.400       3198234.    
     7025.500       3197802.    
     7025.600       3196851.    
     7025.700       3195088.    
     7025.800       3192211.    
     7025.900       3187908.    
     7026.000       3181807.    
     7026.100       3173727.    
     7026.200       3163613.    
     7026.300       3151382.    
     7026.400       3137104.    
     7026.500       3120929.    
     7026.600       3103176.    
     7026.700       3084058.    
     7026.800       3064100.    
     7026.900       3043984.    
     7027.000       3023655.    
     7027.100       3002538.    
     7027.200       2979342.    
     7027.300       2953828.    
     7027.400       2927149.    
     7027.500       2902089.    
     7027.600       2880622.    
     7027.700       2860270.    
     7027.800       2836774.    
     7027.900       2814012.    
     7028.000       2796271.    
     7028.100       2780799.    
     7028.200       2762796.    
     7028.300       2742465.    
     7028.400       2724761.    
     7028.500       2714946.    
     7028.600       2715692.    
     7028.700       2726489.    
     7028.800       2741032.    
     7028.900       2745359.    
     7029.000       2727022.    
     7029.100       2687792.    
     7029.200       2641413.    
     7029.300       2600076.    
     7029.400       2568482.    
     7029.500       2545797.    
     7029.600       2528220.    
     7029.700       2510504.    
     7029.800       2489481.    
     7029.900       2467279.    
     7030.000       2447064.    
     7030.100       2430139.    
     7030.200       2415966.    
     7030.300       2404183.    
     7030.400       2394445.    
     7030.500       2386332.    
     7030.600       2379635.    
     7030.700       2374175.    
     7030.800       2369774.    
     7030.900       2366212.    
     7031.000       2363590.    
     7031.100       2362190.    
     7031.200       2361804.    
     7031.300       2362278.    
     7031.400       2364006.    
     7031.500       2367565.    
     7031.600       2373365.    
     7031.700       2382406.    
     7031.800       2396226.    
     7031.900       2416869.    
     7032.000       2444442.    
     7032.100       2471194.    
     7032.200       2482402.    
     7032.300       2472682.    
     7032.400       2453538.    
     7032.500       2438088.    
     7032.600       2430207.    
     7032.700       2428831.    
     7032.800       2431916.    
     7032.900       2437726.    
     7033.000       2446128.    
     7033.100       2456903.    
     7033.200       2469898.    
     7033.300       2485848.    
     7033.400       2505648.    
     7033.500       2531082.    
     7033.600       2564978.    
     7033.700       2611623.    
     7033.800       2673658.    
     7033.900       2743650.    
     7034.000       2800326.    
     7034.100       2824636.    
     7034.200       2821839.    
     7034.300       2801170.    
     7034.400       2764064.    
     7034.500       2722589.    
     7034.600       2691896.    
     7034.700       2675676.    
     7034.800       2671094.    
     7034.900       2674652.    
     7035.000       2684170.    
     7035.100       2699042.    
     7035.200       2719150.    
     7035.300       2743084.    
     7035.400       2766938.    
     7035.500       2785202.    
     7035.600       2796274.    
     7035.700       2804776.    
     7035.800       2816833.    
     7035.900       2835580.    
     7036.000       2865992.    
     7036.100       2908113.    
     7036.200       2942192.    
     7036.300       2945332.    
     7036.400       2926551.    
     7036.500       2910490.    
     7036.600       2906031.    
     7036.700       2910007.    
     7036.800       2918588.    
     7036.900       2929682.    
     7037.000       2942468.    
     7037.100       2956537.    
     7037.200       2972164.    
     7037.300       2989186.    
     7037.400       3004515.    
     7037.500       3015250.    
     7037.600       3024194.    
     7037.700       3034416.    
     7037.800       3045707.    
     7037.900       3057510.    
     7038.000       3069320.    
     7038.100       3080920.    
     7038.200       3092302.    
     7038.300       3103463.    
     7038.400       3114394.    
     7038.500       3124988.    
     7038.600       3135039.    
     7038.700       3144171.    
     7038.800       3152282.    
     7038.900       3159870.    
     7039.000       3167133.    
     7039.100       3174043.    
     7039.200       3180412.    
     7039.300       3186141.    
     7039.400       3191040.    
     7039.500       3195260.    
     7039.600       3199014.    
     7039.700       3202505.    
     7039.800       3205733.    
     7039.900       3208658.    
     7040.000       3211269.    
     7040.100       3213557.    
     7040.200       3215527.    
     7040.300       3217202.    
     7040.400       3218617.    
     7040.500       3219795.    
     7040.600       3220756.    
     7040.700       3221533.    
     7040.800       3222154.    
     7040.900       3222654.    
     7041.000       3223061.    
     7041.100       3223403.    
     7041.200       3223718.    
     7041.300       3223988.    
     7041.400       3224193.    
     7041.500       3224366.    
     7041.600       3224526.    
     7041.700       3224686.    
     7041.800       3224838.    
     7041.900       3225005.    
     7042.000       3225165.    
     7042.100       3225325.    
     7042.200       3225485.    
     7042.300       3225644.    
     7042.400       3225804.    
     7042.500       3225964.    
     7042.600       3226124.    
     7042.700       3226284.    
     7042.800       3226444.    
     7042.900       3226604.    
     7043.000       3226764.    
     7043.100       3226924.    
     7043.200       3227083.    
     7043.300       3227244.    
     7043.400       3227404.    
     7043.500       3227564.    
     7043.600       3227724.    
     7043.700       3227884.    
     7043.800       3228044.    
     7043.900       3228203.    
     7044.000       3228363.    
     7044.100       3228524.    
     7044.200       3228683.    
     7044.300       3228844.    
     7044.400       3229003.    
     7044.500       3229164.    
     7044.600       3229324.    
     7044.700       3229484.    
